DATAFLOW,AGEINGP: Age,SEXP: Sex,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G04_RA(1.0.0),53: 53,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,840
ABS:C21_G04_RA(1.0.0),26: 26,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,10
ABS:C21_G04_RA(1.0.0),64: 64,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),71: 71,1: Males,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,300
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,1: Males,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,433
ABS:C21_G04_RA(1.0.0),50: 50,1: Males,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,134
ABS:C21_G04_RA(1.0.0),58: 58,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,110
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,552
ABS:C21_G04_RA(1.0.0),48: 48,1: Males,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1209
ABS:C21_G04_RA(1.0.0),54: 54,1: Males,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1319
ABS:C21_G04_RA(1.0.0),58: 58,3: Persons,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,3245
ABS:C21_G04_RA(1.0.0),64: 64,3: Persons,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,3151
ABS:C21_G04_RA(1.0.0),27: 27,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,51
ABS:C21_G04_RA(1.0.0),31: 31,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,104
ABS:C21_G04_RA(1.0.0),37: 37,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,103
ABS:C21_G04_RA(1.0.0),40: 40,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,99
ABS:C21_G04_RA(1.0.0),78: 78,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,36
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,160
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),0: 0,1: Males,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,4
ABS:C21_G04_RA(1.0.0),10: 10,3: Persons,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,30
ABS:C21_G04_RA(1.0.0),14: 14,3: Persons,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,27
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,3: Persons,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,73
ABS:C21_G04_RA(1.0.0),48: 48,2: Females,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,8
ABS:C21_G04_RA(1.0.0),51: 51,2: Females,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,17
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,17
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),30: 30,3: Persons,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,1: Males,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,2: Females,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,3
ABS:C21_G04_RA(1.0.0),8: 8,1: Males,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,11
ABS:C21_G04_RA(1.0.0),15: 15,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,6
ABS:C21_G04_RA(1.0.0),21: 21,3: Persons,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,26
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,14
ABS:C21_G04_RA(1.0.0),59: 59,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,9
ABS:C21_G04_RA(1.0.0),0: 0,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,975
ABS:C21_G04_RA(1.0.0),38: 38,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1144
ABS:C21_G04_RA(1.0.0),44: 44,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1014
ABS:C21_G04_RA(1.0.0),51: 51,2: Females,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,922
ABS:C21_G04_RA(1.0.0),51: 51,3: Persons,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1900
ABS:C21_G04_RA(1.0.0),11: 11,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,368
ABS:C21_G04_RA(1.0.0),17: 17,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,311
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,2135
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,3: Persons,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,4128
ABS:C21_G04_RA(1.0.0),62: 62,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,250
ABS:C21_G04_RA(1.0.0),68: 68,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,164
ABS:C21_G04_RA(1.0.0),4: 4,3: Persons,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,732
ABS:C21_G04_RA(1.0.0),35: 35,2: Females,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,397
ABS:C21_G04_RA(1.0.0),41: 41,2: Females,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,274
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),66: 66,3: Persons,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),72: 72,3: Persons,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,3: Persons,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,270
ABS:C21_G04_RA(1.0.0),45: 45,3: Persons,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,64
ABS:C21_G04_RA(1.0.0),77: 77,2: Females,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,5
ABS:C21_G04_RA(1.0.0),15: 15,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2664
ABS:C21_G04_RA(1.0.0),21: 21,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3381
ABS:C21_G04_RA(1.0.0),29: 29,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,7948
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,37146
ABS:C21_G04_RA(1.0.0),49: 49,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3016
ABS:C21_G04_RA(1.0.0),53: 53,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2552
ABS:C21_G04_RA(1.0.0),56: 56,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2375
ABS:C21_G04_RA(1.0.0),59: 59,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2310
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,1998
ABS:C21_G04_RA(1.0.0),66: 66,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3632
ABS:C21_G04_RA(1.0.0),72: 72,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3290
ABS:C21_G04_RA(1.0.0),22: 22,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,9
ABS:C21_G04_RA(1.0.0),32: 32,1: Males,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),35: 35,1: Males,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,5
ABS:C21_G04_RA(1.0.0),45: 45,3: Persons,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,9
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),19: 19,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,18
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,14
ABS:C21_G04_RA(1.0.0),24: 24,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,11
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,19
ABS:C21_G04_RA(1.0.0),37: 37,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,5
ABS:C21_G04_RA(1.0.0),43: 43,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3
ABS:C21_G04_RA(1.0.0),11: 11,1: Males,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,3
ABS:C21_G04_RA(1.0.0),62: 62,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),68: 68,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),35: 35,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,28
ABS:C21_G04_RA(1.0.0),41: 41,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,21
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,41
ABS:C21_G04_RA(1.0.0),9: 9,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),77: 77,2: Females,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),GE100: 100 years and over,2: Females,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),31: 31,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,47210
ABS:C21_G04_RA(1.0.0),41: 41,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,42517
ABS:C21_G04_RA(1.0.0),59: 59,3: Persons,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,71174
ABS:C21_G04_RA(1.0.0),69: 69,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,24470
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,84303
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,48396
ABS:C21_G04_RA(1.0.0),10: 10,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,10087
ABS:C21_G04_RA(1.0.0),32: 32,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,17353
ABS:C21_G04_RA(1.0.0),42: 42,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8173
ABS:C21_G04_RA(1.0.0),48: 48,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,9324
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,21583
ABS:C21_G04_RA(1.0.0),5: 5,3: Persons,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,4448
ABS:C21_G04_RA(1.0.0),11: 11,3: Persons,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,5059
ABS:C21_G04_RA(1.0.0),21: 21,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,1760
ABS:C21_G04_RA(1.0.0),53: 53,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2411
ABS:C21_G04_RA(1.0.0),59: 59,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,3032
ABS:C21_G04_RA(1.0.0),2: 2,2: Females,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,182
ABS:C21_G04_RA(1.0.0),22: 22,3: Persons,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,260
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,3: Persons,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,1964
ABS:C21_G04_RA(1.0.0),33: 33,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,91
ABS:C21_G04_RA(1.0.0),39: 39,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,65
ABS:C21_G04_RA(1.0.0),50: 50,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,44
ABS:C21_G04_RA(1.0.0),70: 70,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,73
ABS:C21_G04_RA(1.0.0),76: 76,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,41
ABS:C21_G04_RA(1.0.0),6: 6,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),12: 12,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),24: 24,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),61: 61,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),67: 67,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),3: 3,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,50
ABS:C21_G04_RA(1.0.0),23: 23,3: Persons,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,171
ABS:C21_G04_RA(1.0.0),40: 40,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,79
ABS:C21_G04_RA(1.0.0),72: 72,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,39
ABS:C21_G04_RA(1.0.0),17: 17,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,26585
ABS:C21_G04_RA(1.0.0),37: 37,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,80439
ABS:C21_G04_RA(1.0.0),43: 43,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,65995
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,144583
ABS:C21_G04_RA(1.0.0),60: 60,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,28107
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,62304
ABS:C21_G04_RA(1.0.0),16: 16,3: Persons,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,14122
ABS:C21_G04_RA(1.0.0),28: 28,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6810
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7291
ABS:C21_G04_RA(1.0.0),54: 54,3: Persons,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,15249
ABS:C21_G04_RA(1.0.0),7: 7,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1368
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6683
ABS:C21_G04_RA(1.0.0),40: 40,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1247
ABS:C21_G04_RA(1.0.0),65_69: 65-69 years,3: Persons,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,19220
ABS:C21_G04_RA(1.0.0),76: 76,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1278
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,439
ABS:C21_G04_RA(1.0.0),8: 8,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,9
ABS:C21_G04_RA(1.0.0),14: 14,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,16
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,16
ABS:C21_G04_RA(1.0.0),55: 55,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,24
ABS:C21_G04_RA(1.0.0),GE100: 100 years and over,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),56: 56,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,5
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,3
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,463
ABS:C21_G04_RA(1.0.0),35: 35,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,159
ABS:C21_G04_RA(1.0.0),73: 73,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,16
ABS:C21_G04_RA(1.0.0),22: 22,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,22182
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,23348
ABS:C21_G04_RA(1.0.0),38: 38,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,25816
ABS:C21_G04_RA(1.0.0),65: 65,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,15449
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,5407
ABS:C21_G04_RA(1.0.0),29: 29,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11335
ABS:C21_G04_RA(1.0.0),39: 39,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,5735
ABS:C21_G04_RA(1.0.0),66: 66,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,13152
ABS:C21_G04_RA(1.0.0),72: 72,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11668
